pHvalue,TEMP,EC,Crop,,,,,,,
7,29,8,Safflower,,,,,,,
6,30,2,Safflower,,,,,,,
6.1,30,2,Safflower,,,,,,,
6.2,30,2,Safflower,,,,,,,
6.3,30,2,Safflower,,,,,,,
6.4,30,2,Safflower,,,,,,,
6.5,30,2,Safflower,,,,,,,
6.6,30,2,Safflower,,,,,,,
6.7,30,2,Safflower,,,,,,,
6.8,30,2,Safflower,,,,,,,
6.9,30,2,Safflower,,,,,,,
7,30,2,Safflower,,,,,,,
6,31,1,Safflower,,,,,,,
6.1,31,1,Safflower,,,,,,,
6.2,31,1,Safflower,,,,,,,
6.3,31,1,Safflower,,,,,,,
6.4,31,1,Safflower,,,,,,,
6.5,31,1,Safflower,,,,,,,
6.6,31,1,Safflower,,,,,,,
6.7,31,1,Safflower,,,,,,,
6.8,31,1,Safflower,,,,,,,
6.9,31,1,Safflower,,,,,,,
7,31,1,Safflower,,,,,,,
6,32,7,Safflower,,,,,,,
6.1,32,7,Safflower,,,,,,,
6.2,32,7,Safflower,,,,,,,
6.3,32,7,Safflower,,,,,,,
6.4,32,7,Safflower,,,,,,,
6.5,32,7,Safflower,,,,,,,
6.6,32,7,Safflower,,,,,,,
6.7,32,7,Safflower,,,,,,,
6.8,32,7,Safflower,,,,,,,
6.9,32,7,Safflower,,,,,,,
7,32,7,Safflower,,,,,,,
6,33,9,Safflower,,,,,,,
6.1,33,9,Safflower,,,,,,,
6.2,33,9,Safflower,,,,,,,
6.3,33,9,Safflower,,,,,,,
6.4,33,9,Safflower,,,,,,,
6.5,33,9,Safflower,,,,,,,
6.6,33,9,Safflower,,,,,,,
6.7,33,9,Safflower,,,,,,,
6.8,33,9,Safflower,,,,,,,
6.9,33,9,Safflower,,,,,,,
7,33,9,Safflower,,,,,,,
6,34,2,Safflower,,,,,,,
6.1,34,2,Safflower,,,,,,,
6.2,34,2,Safflower,,,,,,,
6.3,34,2,Safflower,,,,,,,
6.4,34,2,Safflower,,,,,,,
6.5,34,2,Safflower,,,,,,,
6.6,34,2,Safflower,,,,,,,
6.7,34,2,Safflower,,,,,,,
6.8,34,2,Safflower,,,,,,,
6.9,34,2,Safflower,,,,,,,
7,34,2,Safflower,,,,,,,
6,35,7,Safflower,,,,,,,
6.1,35,7,Safflower,,,,,,,
6.2,35,7,Safflower,,,,,,,
6.3,35,7,Safflower,,,,,,,
6.4,35,7,Safflower,,,,,,,
6.5,35,7,Safflower,,,,,,,
6.6,35,7,Safflower,,,,,,,
6.7,35,7,Safflower,,,,,,,
6.8,35,7,Safflower,,,,,,,
6.9,35,7,Safflower,,,,,,,
7,35,7,Safflower,,,,,,,
6,20,5,Niger seed,,,,,,,
6.1,20,5,Niger seed,,,,,,,
6.2,20,5,Niger seed,,,,,,,
6.3,20,5,Niger seed,,,,,,,
6.4,20,5,Niger seed,,,,,,,
6.5,20,5,Niger seed,,,,,,,
6.6,20,5,Niger seed,,,,,,,
6.7,20,5,Niger seed,,,,,,,
6,21,4,Niger seed,,,,,,,
6.1,21,4,Niger seed,,,,,,,
6.2,21,4,Niger seed,,,,,,,
6.3,21,4,Niger seed,,,,,,,
6.4,21,4,Niger seed,,,,,,,
6.5,21,4,Niger seed,,,,,,,
6.6,21,4,Niger seed,,,,,,,
6.7,21,4,Niger seed,,,,,,,
6,22,4,Niger seed,,,,,,,
6.1,22,4,Niger seed,,,,,,,
6.2,22,4,Niger seed,,,,,,,
6.3,22,4,Niger seed,,,,,,,
6.4,22,4,Niger seed,,,,,,,
6.5,22,4,Niger seed,,,,,,,
6.6,22,4,Niger seed,,,,,,,
6.7,22,4,Niger seed,,,,,,,
6,15,4,Sunflower,,,,,,,
6.1,15,4,Sunflower,,,,,,,
6.2,15,4,Sunflower,,,,,,,
6.3,15,4,Sunflower,,,,,,,
6.4,15,4,Sunflower,,,,,,,
6.5,15,4,Sunflower,,,,,,,
6.6,15,4,Sunflower,,,,,,,
6.7,15,4,Sunflower,,,,,,,
6.8,15,4,Sunflower,,,,,,,
6.9,15,4,Sunflower,,,,,,,
7,15,8,Sunflower,,,,,,,
7.1,15,8,Sunflower,,,,,,,
7.2,15,8,Sunflower,,,,,,,
7.3,15,8,Sunflower,,,,,,,
7.4,15,8,Sunflower,,,,,,,
7.5,15,8,Sunflower,,,,,,,
6,16,8,Sunflower,,,,,,,
6.1,16,8,Sunflower,,,,,,,
6.2,16,8,Sunflower,,,,,,,
6.3,16,8,Sunflower,,,,,,,
6.4,16,8,Sunflower,,,,,,,
6.5,16,8,Sunflower,,,,,,,
6.6,16,8,Sunflower,,,,,,,
6.7,16,8,Sunflower,,,,,,,
6.8,16,8,Sunflower,,,,,,,
6.9,16,8,Sunflower,,,,,,,
7,16,8,Sunflower,,,,,,,
7.1,16,8,Sunflower,,,,,,,
7.2,16,8,Sunflower,,,,,,,
7.3,16,8,Sunflower,,,,,,,
7.4,16,8,Sunflower,,,,,,,
7.5,16,8,Sunflower,,,,,,,
6,17,4,Sunflower,,,,,,,
6.1,17,4,Sunflower,,,,,,,
6.2,17,4,Sunflower,,,,,,,
6.3,17,4,Sunflower,,,,,,,
6.4,17,4,Sunflower,,,,,,,
6.5,17,4,Sunflower,,,,,,,
6.6,17,4,Sunflower,,,,,,,
6.7,17,4,Sunflower,,,,,,,
6.8,17,4,Sunflower,,,,,,,
6.9,17,4,Sunflower,,,,,,,
7,17,4,Sunflower,,,,,,,
7.1,17,4,Sunflower,,,,,,,
7.2,17,4,Sunflower,,,,,,,
7.3,17,4,Sunflower,,,,,,,
7.4,17,4,Sunflower,,,,,,,
7.5,17,4,Sunflower,,,,,,,
6,18,4,Sunflower,,,,,,,
6.1,18,4,Sunflower,,,,,,,
6.2,18,4,Sunflower,,,,,,,
6.3,18,4,Sunflower,,,,,,,
6.4,18,4,Sunflower,,,,,,,
6.5,18,4,Sunflower,,,,,,,
6.6,18,4,Sunflower,,,,,,,
6.7,18,4,Sunflower,,,,,,,
6.8,18,4,Sunflower,,,,,,,
6.9,18,4,Sunflower,,,,,,,
7,18,4,Sunflower,,,,,,,
7.1,18,4,Sunflower,,,,,,,
7.2,18,4,Sunflower,,,,,,,
7.3,18,4,Sunflower,,,,,,,
7.4,18,4,Sunflower,,,,,,,
7.5,18,4,Sunflower,,,,,,,
6,19,4,Sunflower,,,,,,,
6.1,19,4,Sunflower,,,,,,,
6.2,19,4,Sunflower,,,,,,,
6.3,19,4,Sunflower,,,,,,,
6.4,19,4,Sunflower,,,,,,,
6.5,19,4,Sunflower,,,,,,,
6.6,19,4,Sunflower,,,,,,,
6.7,19,4,Sunflower,,,,,,,
6.8,19,4,Sunflower,,,,,,,
6.9,19,4,Sunflower,,,,,,,
7,19,4,Sunflower,,,,,,,
7.1,19,4,Sunflower,,,,,,,
7.2,19,4,Sunflower,,,,,,,
7.3,19,4,Sunflower,,,,,,,
7.4,19,4,Sunflower,,,,,,,
7.5,19,4,Sunflower,,,,,,,
6,20,8,Sunflower,,,,,,,
6.1,20,8,Sunflower,,,,,,,
6.2,20,8,Sunflower,,,,,,,
6.3,20,8,Sunflower,,,,,,,
6.4,20,8,Sunflower,,,,,,,
6.5,20,8,Sunflower,,,,,,,
6.6,20,8,Sunflower,,,,,,,
6.7,20,8,Sunflower,,,,,,,
6.8,20,8,Sunflower,,,,,,,
6.9,20,8,Sunflower,,,,,,,
7,20,8,Sunflower,,,,,,,
7.1,20,8,Sunflower,,,,,,,
7.2,20,8,Sunflower,,,,,,,
7.3,20,8,Sunflower,,,,,,,
7.4,20,8,Sunflower,,,,,,,
7.5,20,8,Sunflower,,,,,,,
6,21,8,Sunflower,,,,,,,
6.1,21,8,Sunflower,,,,,,,
6.2,21,8,Sunflower,,,,,,,
6.3,21,8,Sunflower,,,,,,,
6.4,21,8,Sunflower,,,,,,,
6.5,21,8,Sunflower,,,,,,,
6.6,21,8,Sunflower,,,,,,,
6.7,21,8,Sunflower,,,,,,,
6.8,21,8,Sunflower,,,,,,,
6.9,21,8,Sunflower,,,,,,,
7,21,8,Sunflower,,,,,,,
7.1,21,8,Sunflower,,,,,,,
7.2,21,8,Sunflower,,,,,,,
7.3,21,8,Sunflower,,,,,,,
7.4,21,8,Sunflower,,,,,,,
7.5,21,8,Sunflower,,,,,,,
6,22,4,Sunflower,,,,,,,
6.1,22,4,Sunflower,,,,,,,
6.2,22,4,Sunflower,,,,,,,
6.3,22,4,Sunflower,,,,,,,
6.4,22,4,Sunflower,,,,,,,
6.5,22,4,Sunflower,,,,,,,
6.6,22,4,Sunflower,,,,,,,
6.7,22,4,Sunflower,,,,,,,
6.8,22,4,Sunflower,,,,,,,
6.9,22,4,Sunflower,,,,,,,
7,22,4,Sunflower,,,,,,,
7.1,22,4,Sunflower,,,,,,,
7.2,22,4,Sunflower,,,,,,,
7.3,22,4,Sunflower,,,,,,,
7.4,22,4,Sunflower,,,,,,,
7.5,22,4,Sunflower,,,,,,,
6,23,1,Sunflower,,,,,,,
6.1,23,1,Sunflower,,,,,,,
6.2,23,1,Sunflower,,,,,,,
6.3,23,1,Sunflower,,,,,,,
6.4,23,1,Sunflower,,,,,,,
6.5,23,1,Sunflower,,,,,,,
6.6,23,1,Sunflower,,,,,,,
6.7,23,1,Sunflower,,,,,,,
6.8,23,1,Sunflower,,,,,,,
6.9,23,1,Sunflower,,,,,,,
7,23,1,Sunflower,,,,,,,
7.1,23,1,Sunflower,,,,,,,
7.2,23,1,Sunflower,,,,,,,
7.3,23,1,Sunflower,,,,,,,
7.4,23,1,Sunflower,,,,,,,
7.5,23,1,Sunflower,,,,,,,
6,24,4,Sunflower,,,,,,,
6.1,24,4,Sunflower,,,,,,,
6.2,24,4,Sunflower,,,,,,,
6.3,24,4,Sunflower,,,,,,,
6.4,24,4,Sunflower,,,,,,,
6.5,24,4,Sunflower,,,,,,,
6.6,24,4,Sunflower,,,,,,,
6.7,24,4,Sunflower,,,,,,,
6.8,24,4,Sunflower,,,,,,,
6.9,24,4,Sunflower,,,,,,,
7,24,4,Sunflower,,,,,,,
7.1,24,4,Sunflower,,,,,,,
7.2,24,4,Sunflower,,,,,,,
7.3,24,4,Sunflower,,,,,,,
7.4,24,4,Sunflower,,,,,,,
7.5,24,4,Sunflower,,,,,,,
6,25,9,Sunflower,,,,,,,
6.1,25,9,Sunflower,,,,,,,
6.2,25,9,Sunflower,,,,,,,
6.3,25,9,Sunflower,,,,,,,
6.4,25,9,Sunflower,,,,,,,
6.5,25,9,Sunflower,,,,,,,
6.6,25,9,Sunflower,,,,,,,
6.7,25,9,Sunflower,,,,,,,
6.8,25,9,Sunflower,,,,,,,
6.9,25,9,Sunflower,,,,,,,
7,25,9,Sunflower,,,,,,,
7.1,25,9,Sunflower,,,,,,,
7.2,25,9,Sunflower,,,,,,,
7.3,25,9,Sunflower,,,,,,,
7.4,25,9,Sunflower,,,,,,,
7.5,25,9,Sunflower,,,,,,,
6,26,4,Sunflower,,,,,,,
6.1,26,4,Sunflower,,,,,,,
6.2,26,4,Sunflower,,,,,,,
6.3,26,4,Sunflower,,,,,,,
6.4,26,4,Sunflower,,,,,,,
6.5,26,4,Sunflower,,,,,,,
6.6,26,4,Sunflower,,,,,,,
6.7,26,4,Sunflower,,,,,,,
6.8,26,4,Sunflower,,,,,,,
6.9,26,4,Sunflower,,,,,,,
7,26,4,Sunflower,,,,,,,
7.1,26,4,Sunflower,,,,,,,
7.2,26,4,Sunflower,,,,,,,
7.3,26,4,Sunflower,,,,,,,
7.4,26,4,Sunflower,,,,,,,
7.5,26,4,Sunflower,,,,,,,
6,27,3,Sunflower,,,,,,,
6.1,27,3,Sunflower,,,,,,,
6.2,27,3,Sunflower,,,,,,,
6.3,27,3,Sunflower,,,,,,,
6.4,27,3,Sunflower,,,,,,,
6.5,27,3,Sunflower,,,,,,,
6.6,27,3,Sunflower,,,,,,,
6.7,27,3,Sunflower,,,,,,,
6.8,27,3,Sunflower,,,,,,,
6.9,27,3,Sunflower,,,,,,,
7,27,3,Sunflower,,,,,,,
7.1,27,3,Sunflower,,,,,,,
7.2,27,3,Sunflower,,,,,,,
7.3,27,3,Sunflower,,,,,,,
7.4,27,3,Sunflower,,,,,,,
7.5,27,3,Sunflower,,,,,,,
6,28,5,Sunflower,,,,,,,
6.1,28,5,Sunflower,,,,,,,
6.2,28,5,Sunflower,,,,,,,
6.3,28,5,Sunflower,,,,,,,
6.4,28,5,Sunflower,,,,,,,
6.5,28,5,Sunflower,,,,,,,
6.6,28,5,Sunflower,,,,,,,
6.7,28,5,Sunflower,,,,,,,
6.8,28,5,Sunflower,,,,,,,
6.9,28,5,Sunflower,,,,,,,
7,28,5,Sunflower,,,,,,,
7.1,28,5,Sunflower,,,,,,,
7.2,28,5,Sunflower,,,,,,,
7.3,28,5,Sunflower,,,,,,,
7.4,28,5,Sunflower,,,,,,,
7.5,28,5,Sunflower,,,,,,,
6,29,4,Sunflower,,,,,,,
6.1,29,4,Sunflower,,,,,,,
6.2,29,4,Sunflower,,,,,,,
6.3,29,4,Sunflower,,,,,,,
6.4,29,4,Sunflower,,,,,,,
6.5,29,4,Sunflower,,,,,,,
6.6,29,4,Sunflower,,,,,,,
6.7,29,4,Sunflower,,,,,,,
6.8,29,4,Sunflower,,,,,,,
6.9,29,4,Sunflower,,,,,,,
7,29,4,Sunflower,,,,,,,
7.1,29,4,Sunflower,,,,,,,
7.2,29,4,Sunflower,,,,,,,
7.3,29,4,Sunflower,,,,,,,
7.4,29,4,Sunflower,,,,,,,
7.5,29,4,Sunflower,,,,,,,
6,30,2,Sunflower,,,,,,,
6.1,30,2,Sunflower,,,,,,,
6.2,30,2,Sunflower,,,,,,,
6.3,30,2,Sunflower,,,,,,,
6.4,30,2,Sunflower,,,,,,,
6.5,30,2,Sunflower,,,,,,,
6.6,30,2,Sunflower,,,,,,,
6.7,30,2,Sunflower,,,,,,,
6.8,30,2,Sunflower,,,,,,,
6.9,30,2,Sunflower,,,,,,,
7,30,2,Sunflower,,,,,,,
7.1,30,2,Sunflower,,,,,,,
7.2,30,2,Sunflower,,,,,,,
7.3,30,2,Sunflower,,,,,,,
7.4,30,2,Sunflower,,,,,,,
7.5,30,2,Sunflower,,,,,,,
6,15,8,Soyabean,,,,,,,
6.1,15,8,Soyabean,,,,,,,
6.2,15,8,Soyabean,,,,,,,
6.3,15,8,Soyabean,,,,,,,
6.4,15,8,Soyabean,,,,,,,
6.5,15,8,Soyabean,,,,,,,
6.6,15,8,Soyabean,,,,,,,
6.7,15,8,Soyabean,,,,,,,
6.8,15,8,Soyabean,,,,,,,
6.9,15,8,Soyabean,,,,,,,
7,15,8,Soyabean,,,,,,,
6,16,8,Soyabean,,,,,,,
6.1,16,8,Soyabean,,,,,,,
6.2,16,8,Soyabean,,,,,,,
6.3,16,8,Soyabean,,,,,,,
6.4,16,8,Soyabean,,,,,,,
6.5,16,8,Soyabean,,,,,,,
6.6,16,8,Soyabean,,,,,,,
6.7,16,8,Soyabean,,,,,,,
6.8,16,8,Soyabean,,,,,,,
6.9,16,8,Soyabean,,,,,,,
7,16,8,Soyabean,,,,,,,
6,17,4,Soyabean,,,,,,,
6.1,17,4,Soyabean,,,,,,,
6.2,17,4,Soyabean,,,,,,,
6.3,17,4,Soyabean,,,,,,,
6.4,17,4,Soyabean,,,,,,,
6.5,17,4,Soyabean,,,,,,,
6.6,17,4,Soyabean,,,,,,,
6.7,17,4,Soyabean,,,,,,,
6.8,17,4,Soyabean,,,,,,,
6.9,17,4,Soyabean,,,,,,,
7,17,4,Soyabean,,,,,,,
6,18,8,Soyabean,,,,,,,
6.1,18,8,Soyabean,,,,,,,
6.2,18,8,Soyabean,,,,,,,
6.3,18,8,Soyabean,,,,,,,
6.4,18,8,Soyabean,,,,,,,
6.5,18,8,Soyabean,,,,,,,
6.6,18,8,Soyabean,,,,,,,
6.7,18,8,Soyabean,,,,,,,
6.8,18,8,Soyabean,,,,,,,
6.9,18,8,Soyabean,,,,,,,
7,18,8,Soyabean,,,,,,,
6,19,2,Soyabean,,,,,,,
6.1,19,2,Soyabean,,,,,,,
6.2,19,2,Soyabean,,,,,,,
6.3,19,2,Soyabean,,,,,,,
6.4,19,2,Soyabean,,,,,,,
6.5,19,2,Soyabean,,,,,,,
6.6,19,2,Soyabean,,,,,,,
6.7,19,2,Soyabean,,,,,,,
6.8,19,2,Soyabean,,,,,,,
6.9,19,2,Soyabean,,,,,,,
7,19,2,Soyabean,,,,,,,
6,20,8,Soyabean,,,,,,,
6.1,20,8,Soyabean,,,,,,,
6.2,20,8,Soyabean,,,,,,,
6.3,20,8,Soyabean,,,,,,,
6.4,20,8,Soyabean,,,,,,,
6.5,20,8,Soyabean,,,,,,,
6.6,20,8,Soyabean,,,,,,,
6.7,20,8,Soyabean,,,,,,,
6.8,20,8,Soyabean,,,,,,,
6.9,20,8,Soyabean,,,,,,,
7,20,8,Soyabean,,,,,,,
6,21,4,Soyabean,,,,,,,
6.1,21,4,Soyabean,,,,,,,
6.2,21,4,Soyabean,,,,,,,
6.3,21,4,Soyabean,,,,,,,
6.4,21,4,Soyabean,,,,,,,
6.5,21,4,Soyabean,,,,,,,
6.6,21,4,Soyabean,,,,,,,
6.7,21,4,Soyabean,,,,,,,
6.8,21,4,Soyabean,,,,,,,
6.9,21,4,Soyabean,,,,,,,
7,21,4,Soyabean,,,,,,,
6,22,8,Soyabean,,,,,,,
6.1,22,8,Soyabean,,,,,,,
6.2,22,8,Soyabean,,,,,,,
6.3,22,8,Soyabean,,,,,,,
6.4,22,8,Soyabean,,,,,,,
6.5,22,8,Soyabean,,,,,,,
6.6,22,8,Soyabean,,,,,,,
6.7,22,8,Soyabean,,,,,,,
6.8,22,8,Soyabean,,,,,,,
6.9,22,8,Soyabean,,,,,,,
7,22,8,Soyabean,,,,,,,
6,23,8,Soyabean,,,,,,,
6.1,23,8,Soyabean,,,,,,,
6.2,23,8,Soyabean,,,,,,,
6.3,23,8,Soyabean,,,,,,,
6.4,23,8,Soyabean,,,,,,,
6.5,23,8,Soyabean,,,,,,,
6.6,23,8,Soyabean,,,,,,,
6.7,23,8,Soyabean,,,,,,,
6.8,23,8,Soyabean,,,,,,,
6.9,23,8,Soyabean,,,,,,,
7,23,8,Soyabean,,,,,,,
6,24,8,Soyabean,,,,,,,
6.1,24,8,Soyabean,,,,,,,
6.2,24,8,Soyabean,,,,,,,
6.3,24,8,Soyabean,,,,,,,
6.4,24,8,Soyabean,,,,,,,
6.5,24,8,Soyabean,,,,,,,
6.6,24,8,Soyabean,,,,,,,
6.7,24,8,Soyabean,,,,,,,
6.8,24,8,Soyabean,,,,,,,
6.9,24,8,Soyabean,,,,,,,
7,24,8,Soyabean,,,,,,,
6,25,8,Soyabean,,,,,,,
6.1,25,8,Soyabean,,,,,,,
6.2,25,8,Soyabean,,,,,,,
6.3,25,8,Soyabean,,,,,,,
6.4,25,8,Soyabean,,,,,,,
6.5,25,8,Soyabean,,,,,,,
6.6,25,8,Soyabean,,,,,,,
6.7,25,8,Soyabean,,,,,,,
6.8,25,8,Soyabean,,,,,,,
6.9,25,8,Soyabean,,,,,,,
7,25,8,Soyabean,,,,,,,
6,26,8,Soyabean,,,,,,,
6.1,26,8,Soyabean,,,,,,,
6.2,26,8,Soyabean,,,,,,,
6.3,26,8,Soyabean,,,,,,,
6.4,26,8,Soyabean,,,,,,,
6.5,26,8,Soyabean,,,,,,,
6.6,26,8,Soyabean,,,,,,,
6.7,26,8,Soyabean,,,,,,,
6.8,26,8,Soyabean,,,,,,,
6.9,26,8,Soyabean,,,,,,,
7,26,8,Soyabean,,,,,,,
6,27,8,Soyabean,,,,,,,
6.1,27,8,Soyabean,,,,,,,
6.2,27,8,Soyabean,,,,,,,
6.3,27,8,Soyabean,,,,,,,
6.4,27,8,Soyabean,,,,,,,
6.5,27,8,Soyabean,,,,,,,
6.6,27,8,Soyabean,,,,,,,
6.7,27,8,Soyabean,,,,,,,
6.8,27,8,Soyabean,,,,,,,
6.9,27,8,Soyabean,,,,,,,
7,27,8,Soyabean,,,,,,,
6.1,20,9,Nine Oilseeds,,,,,,,
6.2,20,9,Nine Oilseeds,,,,,,,
6.3,20,9,Nine Oilseeds,,,,,,,
6.4,20,9,Nine Oilseeds,,,,,,,
6.5,20,9,Nine Oilseeds,,,,,,,
6.6,20,9,Nine Oilseeds,,,,,,,
6.7,20,9,Nine Oilseeds,,,,,,,
6.8,20,9,Nine Oilseeds,,,,,,,
6.9,20,9,Nine Oilseeds,,,,,,,
7,20,9,Nine Oilseeds,,,,,,,
7.1,20,9,Nine Oilseeds,,,,,,,
7.2,20,9,Nine Oilseeds,,,,,,,
7.3,20,9,Nine Oilseeds,,,,,,,
7.4,20,9,Nine Oilseeds,,,,,,,
7.5,20,9,Nine Oilseeds,,,,,,,
6.1,21,8,Nine Oilseeds,,,,,,,
6.2,21,8,Nine Oilseeds,,,,,,,
6.3,21,8,Nine Oilseeds,,,,,,,
6.4,21,8,Nine Oilseeds,,,,,,,
6.5,21,8,Nine Oilseeds,,,,,,,
6.6,21,8,Nine Oilseeds,,,,,,,
6.7,21,8,Nine Oilseeds,,,,,,,
6.8,21,8,Nine Oilseeds,,,,,,,
6.9,21,8,Nine Oilseeds,,,,,,,
7,21,8,Nine Oilseeds,,,,,,,
7.1,21,8,Nine Oilseeds,,,,,,,
7.2,21,8,Nine Oilseeds,,,,,,,
7.3,21,8,Nine Oilseeds,,,,,,,
7.4,21,8,Nine Oilseeds,,,,,,,
7.5,21,8,Nine Oilseeds,,,,,,,
6.1,22,9,Nine Oilseeds,,,,,,,
6.2,22,9,Nine Oilseeds,,,,,,,
6.3,22,9,Nine Oilseeds,,,,,,,
6.4,22,9,Nine Oilseeds,,,,,,,
6.5,22,9,Nine Oilseeds,,,,,,,
6.6,22,9,Nine Oilseeds,,,,,,,
6.7,22,9,Nine Oilseeds,,,,,,,
6.8,22,9,Nine Oilseeds,,,,,,,
6.9,22,9,Nine Oilseeds,,,,,,,
7,22,9,Nine Oilseeds,,,,,,,
7.1,22,9,Nine Oilseeds,,,,,,,
7.2,22,9,Nine Oilseeds,,,,,,,
7.3,22,9,Nine Oilseeds,,,,,,,
7.4,22,9,Nine Oilseeds,,,,,,,
7.5,22,9,Nine Oilseeds,,,,,,,
5.2,27,6,Coconut,,,,,,,
5.3,27,6,Coconut,,,,,,,
5.4,27,6,Coconut,,,,,,,
5.5,27,6,Coconut,,,,,,,
5.6,27,6,Coconut,,,,,,,
5.7,27,6,Coconut,,,,,,,
5.8,27,6,Coconut,,,,,,,
5.9,27,6,Coconut,,,,,,,
6,27,6,Coconut,,,,,,,
6.1,27,5,Coconut,,,,,,,
6.2,27,5,Coconut,,,,,,,
6.3,27,5,Coconut,,,,,,,
6.4,27,5,Coconut,,,,,,,
6.5,27,5,Coconut,,,,,,,
6.6,27,5,Coconut,,,,,,,
6.7,27,5,Coconut,,,,,,,
6.8,27,5,Coconut,,,,,,,
0,18,9,Cotton seed,,,,,,,
0.1,18,9,Cotton seed,,,,,,,
0.2,18,9,Cotton seed,,,,,,,
0.3,18,9,Cotton seed,,,,,,,
0.4,18,9,Cotton seed,,,,,,,
0.5,18,9,Cotton seed,,,,,,,
0.6,18,9,Cotton seed,,,,,,,
0.7,18,9,Cotton seed,,,,,,,
0.8,18,9,Cotton seed,,,,,,,
0.9,18,9,Cotton seed,,,,,,,
1,18,9,Cotton seed,,,,,,,
1.1,18,9,Cotton seed,,,,,,,
1.2,18,9,Cotton seed,,,,,,,
1.3,18,9,Cotton seed,,,,,,,
1.4,18,9,Cotton seed,,,,,,,
0,19,8,Cotton seed,,,,,,,
0.1,19,8,Cotton seed,,,,,,,
0.2,19,8,Cotton seed,,,,,,,
0.3,19,8,Cotton seed,,,,,,,
0.4,19,8,Cotton seed,,,,,,,
0.5,19,8,Cotton seed,,,,,,,
0.6,19,8,Cotton seed,,,,,,,
0.7,19,8,Cotton seed,,,,,,,
0.8,19,8,Cotton seed,,,,,,,
0.9,19,8,Cotton seed,,,,,,,
1,19,8,Cotton seed,,,,,,,
1.1,19,8,Cotton seed,,,,,,,
1.2,19,8,Cotton seed,,,,,,,
1.3,19,8,Cotton seed,,,,,,,
1.4,19,8,Cotton seed,,,,,,,
0,20,9,Cotton seed,,,,,,,
0.1,20,9,Cotton seed,,,,,,,
0.2,20,9,Cotton seed,,,,,,,
0.3,20,9,Cotton seed,,,,,,,
0.4,20,9,Cotton seed,,,,,,,
0.5,20,9,Cotton seed,,,,,,,
0.6,20,9,Cotton seed,,,,,,,
0.7,20,9,Cotton seed,,,,,,,
0.8,20,9,Cotton seed,,,,,,,
0.9,20,9,Cotton seed,,,,,,,
1,20,9,Cotton seed,,,,,,,
1.1,20,9,Cotton seed,,,,,,,
1.2,20,9,Cotton seed,,,,,,,
1.3,20,9,Cotton seed,,,,,,,
1.4,20,9,Cotton seed,,,,,,,
0,21,4,Cotton seed,,,,,,,
0.1,21,4,Cotton seed,,,,,,,
0.2,21,4,Cotton seed,,,,,,,
0.3,21,4,Cotton seed,,,,,,,
0.4,21,4,Cotton seed,,,,,,,
0.5,21,4,Cotton seed,,,,,,,
0.6,21,4,Cotton seed,,,,,,,
0.7,21,4,Cotton seed,,,,,,,
0.8,21,4,Cotton seed,,,,,,,
0.9,21,4,Cotton seed,,,,,,,
1,21,4,Cotton seed,,,,,,,
1.1,21,4,Cotton seed,,,,,,,
1.2,21,4,Cotton seed,,,,,,,
1.3,21,4,Cotton seed,,,,,,,
1.4,21,4,Cotton seed,,,,,,,
0,22,9,Cotton seed,,,,,,,
0.1,22,9,Cotton seed,,,,,,,
0.2,22,9,Cotton seed,,,,,,,
0.3,22,9,Cotton seed,,,,,,,
0.4,22,9,Cotton seed,,,,,,,
0.5,22,9,Cotton seed,,,,,,,
0.6,22,9,Cotton seed,,,,,,,
0.7,22,9,Cotton seed,,,,,,,
0.8,22,9,Cotton seed,,,,,,,
0.9,22,9,Cotton seed,,,,,,,
1,22,9,Cotton seed,,,,,,,
1.1,22,9,Cotton seed,,,,,,,
1.2,22,9,Cotton seed,,,,,,,
1.3,22,9,Cotton seed,,,,,,,
1.4,22,9,Cotton seed,,,,,,,
0,23,3,Cotton seed,,,,,,,
0.1,23,3,Cotton seed,,,,,,,
0.2,23,3,Cotton seed,,,,,,,
0.3,23,3,Cotton seed,,,,,,,
0.4,23,3,Cotton seed,,,,,,,
0.5,23,3,Cotton seed,,,,,,,
0.6,23,3,Cotton seed,,,,,,,
0.7,23,3,Cotton seed,,,,,,,
0.8,23,3,Cotton seed,,,,,,,
0.9,23,3,Cotton seed,,,,,,,
1,23,3,Cotton seed,,,,,,,
1.1,23,3,Cotton seed,,,,,,,
1.2,23,3,Cotton seed,,,,,,,
1.3,23,3,Cotton seed,,,,,,,
1.4,23,3,Cotton seed,,,,,,,
0,24,9,Cotton seed,,,,,,,
0.1,24,9,Cotton seed,,,,,,,
0.2,24,9,Cotton seed,,,,,,,
0.3,24,9,Cotton seed,,,,,,,
0.4,24,9,Cotton seed,,,,,,,
0.5,24,9,Cotton seed,,,,,,,
0.6,24,9,Cotton seed,,,,,,,
0.7,24,9,Cotton seed,,,,,,,
0.8,24,9,Cotton seed,,,,,,,
0.9,24,9,Cotton seed,,,,,,,
1,24,9,Cotton seed,,,,,,,
1.1,24,9,Cotton seed,,,,,,,
1.2,24,9,Cotton seed,,,,,,,
1.3,24,9,Cotton seed,,,,,,,
1.4,24,9,Cotton seed,,,,,,,
0,25,9,Cotton seed,,,,,,,
0.1,25,9,Cotton seed,,,,,,,
0.2,25,9,Cotton seed,,,,,,,
0.3,25,9,Cotton seed,,,,,,,
0.4,25,9,Cotton seed,,,,,,,
0.5,25,9,Cotton seed,,,,,,,
0.6,25,9,Cotton seed,,,,,,,
